date,wind,cyclone_id,cyclone_number,year
2005-06-24,12.011730471143842,2005_69.0,117,2005
2005-06-25,9.024134639345151,2005_69.0,117,2005
2005-06-26,0.0,2005_nan,117,2005
2005-06-27,0.0,2005_nan,117,2005
2005-06-28,13.376839715234292,2005_71.0,117,2005
2005-06-29,12.830964238084135,2005_71.0,117,2005
2005-06-30,11.088200002868234,2005_71.0,117,2005
2005-07-01,11.216047572247009,2005_72.0,117,2005
2005-07-02,11.01334188658724,2005_73.0,117,2005
2005-07-03,11.035210549770454,2005_73.0,117,2005
2005-07-04,14.811760461024992,2005_74.0,117,2005
2005-07-05,14.619989106956831,2005_75.0,117,2005
2005-07-06,19.605203210298853,2005_75.0,117,2005
2005-07-07,16.65629809028584,2005_75.0,117,2005
2005-07-08,11.910798179529024,2005_75.0,117,2005
2005-07-09,10.603725003117097,2005_75.0,117,2005
2005-07-10,8.49339900593722,2005_75.0,117,2005
2005-07-11,0.0,2005_nan,117,2005
2005-07-12,0.0,2005_nan,117,2005
2005-07-13,0.0,2005_nan,117,2005
2005-07-14,12.015094880864336,2005_79.0,117,2005
2005-07-15,12.50966310977696,2005_79.0,117,2005
2005-07-16,9.631410593894325,2005_79.0,117,2005
2005-07-17,7.739771228546559,2005_78.0,117,2005
2005-07-18,14.529150044503496,2005_76.0,117,2005
2005-07-19,16.41658389770064,2005_76.0,117,2005
2005-07-20,18.770829599616334,2005_76.0,117,2005
2005-07-21,14.003461025676303,2005_76.0,117,2005
2005-07-22,0.0,2005_nan,117,2005
2005-07-23,7.8121060375371805,2005_77.0,117,2005
2005-07-24,14.565317448998806,2005_77.0,117,2005
2005-07-25,14.170840409270882,2005_77.0,117,2005
2005-07-26,7.449590890153949,2005_80.0,117,2005
2005-07-27,10.85942014187464,2005_81.0,117,2005
2005-07-28,15.241563802818105,2005_81.0,117,2005
2005-07-29,10.559987676750673,2005_81.0,117,2005
2005-07-30,10.521296964964993,2005_82.0,117,2005
2005-07-31,12.42387066190436,2005_82.0,117,2005
2005-08-01,5.6748647625933515,2005_82.0,117,2005
2005-08-02,0.0,2005_nan,117,2005
2005-08-03,0.0,2005_nan,117,2005
2005-08-04,14.641857770140044,2005_83.0,117,2005
2005-08-05,16.160888758943095,2005_83.0,117,2005
2005-08-06,13.635899263712332,2005_83.0,117,2005
2005-08-07,11.120161895212927,2005_83.0,117,2005
2005-08-08,0.0,2005_nan,117,2005
2005-08-09,0.0,2005_nan,117,2005
2005-08-10,0.0,2005_nan,117,2005
2005-08-11,0.0,2005_nan,117,2005
2005-08-12,0.0,2005_nan,117,2005
2005-08-13,15.40641987912231,2005_84.0,117,2005
2005-08-14,15.925380078508514,2005_84.0,117,2005
2005-08-15,8.945912113343667,2005_84.0,117,2005
2005-08-16,0.0,2005_nan,117,2005
2005-08-17,0.0,2005_nan,117,2005
2005-08-18,0.0,2005_nan,117,2005
2005-08-19,10.463260897286473,2005_85.0,117,2005
2005-08-20,13.507210591903435,2005_87.0,117,2005
2005-08-21,8.244432686620662,2005_86.0,117,2005
2005-08-22,7.75659327714903,2005_86.0,117,2005
2005-08-23,11.231187415989227,2005_88.0,117,2005
2005-08-24,20.51443493726236,2005_88.0,117,2005
2005-08-25,14.539243273664978,2005_90.0,117,2005
2005-08-26,11.515480037370974,2005_90.0,117,2005
2005-08-27,10.496063892061288,2005_89.0,117,2005
2005-08-28,4.615075700637735,2005_89.0,117,2005
2005-08-29,0.0,2005_nan,117,2005
2005-08-30,0.0,2005_nan,117,2005
2005-08-31,0.0,2005_nan,117,2005
2005-09-01,0.0,2005_nan,117,2005
2005-09-02,0.0,2005_nan,117,2005
2005-09-03,0.0,2005_nan,117,2005
2005-09-04,12.020982597875202,2005_91.0,117,2005
2005-09-05,9.06955417057182,2005_91.0,117,2005
2005-09-06,6.801100916528725,2005_91.0,117,2005
2005-09-07,10.659237763505246,2005_93.0,117,2005
2005-09-08,9.422817191223691,2005_92.0,117,2005
2005-09-09,8.944229908483418,2005_92.0,117,2005
2005-09-10,11.612206816835176,2005_92.0,117,2005
2005-09-11,12.54414830941202,2005_92.0,117,2005
2005-09-12,0.0,2005_nan,117,2005
2005-09-13,0.0,2005_nan,117,2005
2005-09-14,0.0,2005_nan,117,2005
2005-09-15,15.179322222988963,2005_95.0,117,2005
2005-09-16,15.210443012903534,2005_95.0,117,2005
2005-09-17,0.0,2005_nan,117,2005
2005-09-18,0.0,2005_nan,117,2005
2005-09-19,12.66106154719919,2005_94.0,117,2005
2005-09-20,0.0,2005_nan,117,2005
2005-09-21,11.938554559723098,2005_96.0,117,2005
2005-09-22,11.447350740530972,2005_98.0,117,2005
2005-09-23,12.215277259233732,2005_98.0,117,2005
2005-09-24,9.56916901406518,2005_97.0,117,2005
2005-09-25,11.08231228585737,2005_97.0,117,2005
2005-09-26,0.0,2005_nan,117,2005
2005-09-27,0.0,2005_nan,117,2005
2005-09-28,19.27128554553982,2005_100.0,117,2005
2005-09-29,15.752112977903073,2005_100.0,117,2005
2005-09-30,0.0,2005_nan,117,2005
2005-10-01,17.07516710048735,2005_99.0,117,2005
2005-10-02,14.020283074278774,2005_99.0,117,2005
2005-10-03,0.0,2005_nan,117,2005
2005-10-04,0.0,2005_nan,117,2005
2005-10-05,0.0,2005_nan,117,2005
2005-10-06,0.0,2005_nan,117,2005
2005-10-07,0.0,2005_nan,117,2005
2005-10-08,0.0,2005_nan,117,2005
2005-10-09,13.209460331639717,2005_102.0,117,2005
2005-10-10,0.0,2005_nan,117,2005
2005-10-11,14.9337203133929,2005_103.0,117,2005
2005-10-12,14.547654297966211,2005_103.0,117,2005
2005-10-13,11.80902478548408,2005_103.0,117,2005
2005-10-14,0.0,2005_nan,117,2005
2005-10-15,0.0,2005_nan,117,2005
2005-10-16,0.0,2005_nan,117,2005
2005-10-17,0.0,2005_nan,117,2005
2005-10-18,0.0,2005_nan,117,2005
2005-10-19,0.0,2005_nan,117,2005
2005-10-20,12.033599134327051,2005_105.0,117,2005
2005-10-21,19.973606074692945,2005_105.0,117,2005
2005-10-22,16.175187500255195,2005_105.0,117,2005
2005-10-23,0.0,2005_nan,117,2005
2005-10-24,0.0,2005_nan,117,2005
2005-10-25,20.920687411012015,2005_104.0,117,2005
2005-10-26,0.0,2005_nan,117,2005
2005-10-27,0.0,2005_nan,117,2005
2005-10-28,0.0,2005_nan,117,2005
2005-10-29,15.351748221164284,2005_107.0,117,2005
2005-10-30,20.444623435562107,2005_107.0,117,2005
2005-10-31,8.861801870331316,2005_108.0,117,2005
2005-11-01,0.0,2005_nan,117,2005
2005-11-02,15.702487934525784,2005_109.0,117,2005
2005-11-03,22.56504266190347,2005_109.0,117,2005
2005-11-04,18.866715276650417,2005_109.0,117,2005
2005-11-05,13.50132287489257,2005_109.0,117,2005
2005-11-06,18.063462455882465,2005_111.0,117,2005
2005-11-07,21.80216275778145,2005_110.0,117,2005
2005-11-08,22.25804027490839,2005_112.0,117,2005
2005-11-09,15.90771692747592,2005_112.0,117,2005
2005-11-10,0.0,2005_nan,117,2005
2005-11-11,24.867981115581625,2005_113.0,117,2005
2005-11-12,14.085889063828407,2005_113.0,117,2005
2005-11-13,7.743976740697175,2005_113.0,117,2005
2005-11-14,14.324762153983484,2005_115.0,117,2005
2005-11-15,14.65279210173165,2005_115.0,117,2005
2005-11-16,0.0,2005_nan,117,2005
2005-11-17,0.0,2005_nan,117,2005
2005-11-18,0.0,2005_nan,117,2005
2005-11-19,0.0,2005_nan,117,2005
2005-11-20,0.0,2005_nan,117,2005
2005-11-21,0.0,2005_nan,117,2005
2005-11-22,0.0,2005_nan,117,2005
2005-11-23,0.0,2005_nan,117,2005
2005-11-24,22.197480899939496,2005_116.0,117,2005
2005-11-25,21.43123658609698,2005_116.0,117,2005
2005-11-26,17.979352212870115,2005_116.0,117,2005
2005-11-27,14.50391697159979,2005_116.0,117,2005
2005-11-28,12.263220097750771,2005_116.0,117,2005
2005-11-29,11.875471877463834,2005_116.0,117,2005
2005-11-30,0.0,2005_nan,117,2005
2005-12-01,21.077132463014983,2005_2.0,128,2005
2005-12-02,22.21346184611184,2005_2.0,128,2005
2005-12-03,18.477284851503228,2005_2.0,128,2005
2005-12-04,10.781197615873154,2005_0.0,128,2005
2005-12-05,10.914932902262793,2005_2.0,128,2005
2005-12-06,7.516879084563829,2005_2.0,128,2005
2005-12-07,12.8797481790313,2005_3.0,128,2005
2005-12-08,14.588868317042264,2005_3.0,128,2005
2005-12-09,0.0,2005_nan,128,2005
2005-12-10,0.0,2005_nan,128,2005
2005-12-11,9.865237069468655,2005_4.0,128,2005
2005-12-12,0.0,2005_nan,128,2005
2005-12-13,11.35398837078726,2005_1.0,128,2005
2005-12-14,11.91500369167964,2005_1.0,128,2005
2005-12-15,16.041452213865558,2005_5.0,128,2005
2005-12-16,21.670109676252057,2005_5.0,128,2005
2005-12-17,0.0,2005_nan,128,2005
2005-12-18,0.0,2005_nan,128,2005
2005-12-19,0.0,2005_nan,128,2005
2005-12-20,7.470618450907036,2005_8.0,128,2005
2005-12-21,12.788068014147838,2005_8.0,128,2005
2005-12-22,8.513585464260185,2005_8.0,128,2005
2005-12-23,11.024276218178848,2005_7.0,128,2005
2005-12-24,0.0,2005_nan,128,2005
2005-12-25,6.842314935604779,2005_9.0,128,2005
2005-12-26,12.539942797261403,2005_7.0,128,2005
2005-12-27,15.740337543881342,2005_7.0,128,2005
2005-12-28,10.541483423287954,2005_7.0,128,2005
2005-12-29,7.98537313814262,2005_9.0,128,2005
2005-12-30,13.677113282788383,2005_9.0,128,2005
2005-12-31,13.65692682446542,2005_11.0,128,2005
2006-01-01,11.201453482078024,2006_11.0,128,2006
2006-01-02,0.0,2006_nan,128,2006
2006-01-03,0.0,2006_nan,128,2006
2006-01-04,0.0,2006_nan,128,2006
2006-01-05,10.79053924074087,2006_12.0,128,2006
2006-01-06,7.712141304797552,2006_12.0,128,2006
2006-01-07,0.0,2006_nan,128,2006
2006-01-08,0.0,2006_nan,128,2006
2006-01-09,0.0,2006_nan,128,2006
2006-01-10,19.527655180283364,2006_13.0,128,2006
2006-01-11,0.0,2006_nan,128,2006
2006-01-12,0.0,2006_nan,128,2006
2006-01-13,13.696685247234774,2006_15.0,128,2006
2006-01-14,0.0,2006_nan,128,2006
2006-01-15,8.742194007408697,2006_14.0,128,2006
2006-01-16,0.0,2006_nan,128,2006
2006-01-17,13.83642376028209,2006_16.0,128,2006
2006-01-18,10.37547435050132,2006_16.0,128,2006
2006-01-19,0.0,2006_nan,128,2006
2006-01-20,0.0,2006_nan,128,2006
