date,wind,cyclone_id,cyclone_number,year
2005-07-02,15.461932639510463,2005_76.0,122,2005
2005-07-03,14.588868317042264,2005_76.0,122,2005
2005-07-04,15.943884331971232,2005_77.0,122,2005
2005-07-05,15.604078950201336,2005_78.0,122,2005
2005-07-06,16.893488975580667,2005_78.0,122,2005
2005-07-07,15.228947266366252,2005_78.0,122,2005
2005-07-08,9.783650133746676,2005_78.0,122,2005
2005-07-09,10.38672057614523,2005_78.0,122,2005
2005-07-10,8.166210160619176,2005_78.0,122,2005
2005-07-11,0.0,2005_nan,122,2005
2005-07-12,0.0,2005_nan,122,2005
2005-07-13,0.0,2005_nan,122,2005
2005-07-14,11.05539700809342,2005_82.0,122,2005
2005-07-15,11.574357207479618,2005_81.0,122,2005
2005-07-16,9.190672920509606,2005_81.0,122,2005
2005-07-17,8.386578997311535,2005_81.0,122,2005
2005-07-18,15.715104470977638,2005_79.0,122,2005
2005-07-19,16.537702647638426,2005_79.0,122,2005
2005-07-20,16.033882291994445,2005_79.0,122,2005
2005-07-21,0.0,2005_nan,122,2005
2005-07-22,0.0,2005_nan,122,2005
2005-07-23,9.531319404709624,2005_80.0,122,2005
2005-07-24,16.230700260643346,2005_80.0,122,2005
2005-07-25,12.50293429033597,2005_80.0,122,2005
2005-07-26,0.0,2005_nan,122,2005
2005-07-27,12.670313673930549,2005_84.0,122,2005
2005-07-28,14.907646138059071,2005_84.0,122,2005
2005-07-29,11.647533118900366,2005_84.0,122,2005
2005-07-30,11.81911801464556,2005_85.0,122,2005
2005-07-31,9.591878779678517,2005_85.0,122,2005
2005-08-01,5.235809294068883,2005_85.0,122,2005
2005-08-02,0.0,2005_nan,122,2005
2005-08-03,0.0,2005_nan,122,2005
2005-08-04,12.448262632377942,2005_87.0,122,2005
2005-08-05,16.347613498430512,2005_87.0,122,2005
2005-08-06,6.896145491132682,2005_87.0,122,2005
2005-08-07,0.0,2005_nan,122,2005
2005-08-08,0.0,2005_nan,122,2005
2005-08-09,0.0,2005_nan,122,2005
2005-08-10,9.792061158047913,2005_86.0,122,2005
2005-08-11,6.113079128687698,2005_86.0,122,2005
2005-08-12,0.0,2005_nan,122,2005
2005-08-13,17.381328385052303,2005_88.0,122,2005
2005-08-14,15.92453897607839,2005_88.0,122,2005
2005-08-15,0.0,2005_nan,122,2005
2005-08-16,0.0,2005_nan,122,2005
2005-08-17,0.0,2005_nan,122,2005
2005-08-18,0.0,2005_nan,122,2005
2005-08-19,10.760170055120067,2005_89.0,122,2005
2005-08-20,12.288453170654476,2005_91.0,122,2005
2005-08-21,10.275695055368928,2005_90.0,122,2005
2005-08-22,9.147776696573306,2005_90.0,122,2005
2005-08-23,14.468590669534604,2005_92.0,122,2005
2005-08-24,21.29161358269648,2005_92.0,122,2005
2005-08-25,16.993580164765365,2005_94.0,122,2005
2005-08-26,14.221306555078293,2005_93.0,122,2005
2005-08-27,9.690287764002967,2005_93.0,122,2005
2005-08-28,5.547017193214579,2005_93.0,122,2005
2005-08-29,0.0,2005_nan,122,2005
2005-08-30,0.0,2005_nan,122,2005
2005-08-31,0.0,2005_nan,122,2005
2005-09-01,0.0,2005_nan,122,2005
2005-09-02,0.0,2005_nan,122,2005
2005-09-03,15.52585642419985,2005_95.0,122,2005
2005-09-04,15.703329036955909,2005_95.0,122,2005
2005-09-05,8.781056037039459,2005_95.0,122,2005
2005-09-06,7.944159119066569,2005_95.0,122,2005
2005-09-07,5.838879736467437,2005_95.0,122,2005
2005-09-08,11.182403475042063,2005_96.0,122,2005
2005-09-09,11.54071311027468,2005_96.0,122,2005
2005-09-10,10.438027824382765,2005_96.0,122,2005
2005-09-11,11.81659470735519,2005_96.0,122,2005
2005-09-12,0.0,2005_nan,122,2005
2005-09-13,0.0,2005_nan,122,2005
2005-09-14,0.0,2005_nan,122,2005
2005-09-15,17.269461761845875,2005_99.0,122,2005
2005-09-16,15.14231371606353,2005_99.0,122,2005
2005-09-17,0.0,2005_nan,122,2005
2005-09-18,0.0,2005_nan,122,2005
2005-09-19,13.6527213123148,2005_98.0,122,2005
2005-09-20,0.0,2005_nan,122,2005
2005-09-21,13.829352822640738,2005_100.0,122,2005
2005-09-22,13.326373569426885,2005_102.0,122,2005
2005-09-23,15.503146658586514,2005_102.0,122,2005
2005-09-24,14.523262327492631,2005_101.0,122,2005
2005-09-25,15.184368837569703,2005_101.0,122,2005
2005-09-26,0.0,2005_nan,122,2005
2005-09-27,0.0,2005_nan,122,2005
2005-09-28,20.35798988525939,2005_104.0,122,2005
2005-09-29,14.523262327492631,2005_104.0,122,2005
2005-09-30,0.0,2005_nan,122,2005
2005-10-01,17.330021136814768,2005_103.0,122,2005
2005-10-02,15.294553255915885,2005_103.0,122,2005
2005-10-03,0.0,2005_nan,122,2005
2005-10-04,0.0,2005_nan,122,2005
2005-10-05,0.0,2005_nan,122,2005
2005-10-06,0.0,2005_nan,122,2005
2005-10-07,0.0,2005_nan,122,2005
2005-10-08,0.0,2005_nan,122,2005
2005-10-09,16.051545443027038,2005_105.0,122,2005
2005-10-10,0.0,2005_nan,122,2005
2005-10-11,16.173505295394946,2005_106.0,122,2005
2005-10-12,15.193620964301063,2005_106.0,122,2005
2005-10-13,13.336466798588363,2005_107.0,122,2005
2005-10-14,12.455832554249051,2005_107.0,122,2005
2005-10-15,13.89664101705062,2005_107.0,122,2005
2005-10-16,0.0,2005_nan,122,2005
2005-10-17,0.0,2005_nan,122,2005
2005-10-18,0.0,2005_nan,122,2005
2005-10-19,0.0,2005_nan,122,2005
2005-10-20,13.274225218759224,2005_110.0,122,2005
